country,dir,time,number
Saint Vincent and the Grenadines,Export,12/1/2020,6.025407
Saint Vincent and the Grenadines,Export,1/1/2021,5.92391
Saint Vincent and the Grenadines,Export,2/1/2021,5.206247
Saint Vincent and the Grenadines,Export,3/1/2021,4.16087
El Salvador,Export,6/1/2020,505.975913
El Salvador,Export,7/1/2020,593.018167
El Salvador,Export,8/1/2020,476.106267
El Salvador,Export,9/1/2020,541.775593
El Salvador,Export,10/1/2020,618.77485
El Salvador,Export,11/1/2020,602.995263
El Salvador,Export,12/1/2020,636.967058
El Salvador,Export,1/1/2021,780.958711
El Salvador,Export,2/1/2021,544.218209
El Salvador,Export,3/1/2021,749.883281
Suriname,Export,6/1/2020,112.354607
Suriname,Export,7/1/2020,108.007749
Suriname,Export,8/1/2020,148.035698
Suriname,Export,9/1/2020,142.326255
Suriname,Export,10/1/2020,129.9581
Suriname,Export,11/1/2020,144.633979
Suriname,Export,12/1/2020,182.919548
Suriname,Export,1/1/2021,137.592806
Suriname,Export,2/1/2021,84.371631
Suriname,Export,3/1/2021,118.810326
Trinidad & Tobago,Export,6/1/2020,232.821935
Trinidad & Tobago,Export,7/1/2020,232.174538
Trinidad & Tobago,Export,8/1/2020,238.229621
Trinidad & Tobago,Export,9/1/2020,245.346373
Trinidad & Tobago,Export,10/1/2020,227.340475
Trinidad & Tobago,Export,11/1/2020,184.192984
Trinidad & Tobago,Export,12/1/2020,199.626877
Trinidad & Tobago,Export,1/1/2021,173.594372
Trinidad & Tobago,Export,2/1/2021,166.204008
Trinidad & Tobago,Export,3/1/2021,148.889913
Turks & Caicos Islands,Export,6/1/2020,3.583866
Turks & Caicos Islands,Export,7/1/2020,1.888008
Turks & Caicos Islands,Export,8/1/2020,2.050096
Turks & Caicos Islands,Export,9/1/2020,1.26235
Turks & Caicos Islands,Export,10/1/2020,2.277545
Turks & Caicos Islands,Export,11/1/2020,2.96001
Turks & Caicos Islands,Export,12/1/2020,1.875011
Turks & Caicos Islands,Export,1/1/2021,1.554247
Turks & Caicos Islands,Export,2/1/2021,2.369956
Turks & Caicos Islands,Export,3/1/2021,1.247743
Uruguay,Export,6/1/2020,1007.497668
Uruguay,Export,7/1/2020,1180.329961
Uruguay,Export,8/1/2020,1081.923049
Uruguay,Export,9/1/2020,1238.026808
Uruguay,Export,10/1/2020,992.188928
Uruguay,Export,11/1/2020,1143.476677
Uruguay,Export,12/1/2020,1136.562971
Uruguay,Export,1/1/2021,1368.095362
Uruguay,Export,2/1/2021,1014.595515
Uruguay,Export,3/1/2021,1163.71789
Venezuela,Export,6/1/2020,975.797872
Venezuela,Export,7/1/2020,1026.473797
Venezuela,Export,8/1/2020,1013.920992
Venezuela,Export,9/1/2020,941.348841
Venezuela,Export,10/1/2020,882.684029
Venezuela,Export,11/1/2020,888.414022
Venezuela,Export,12/1/2020,1090.254989
Venezuela,Export,1/1/2021,822.415494
Venezuela,Export,2/1/2021,869.665744
Venezuela,Export,3/1/2021,656.415728
British Virgin Islands,Export,6/1/2020,2.092526
British Virgin Islands,Export,7/1/2020,4.907555
British Virgin Islands,Export,8/1/2020,5.708459
British Virgin Islands,Export,9/1/2020,6.365818
British Virgin Islands,Export,10/1/2020,3.922936
British Virgin Islands,Export,11/1/2020,2.850583
British Virgin Islands,Export,12/1/2020,5.75954
British Virgin Islands,Export,1/1/2021,5.442998
British Virgin Islands,Export,2/1/2021,4.071889
British Virgin Islands,Export,3/1/2021,2.913037
Saint Kitts and Nevis,Export,6/1/2020,10.930215
Saint Kitts and Nevis,Export,7/1/2020,16.892371
Saint Kitts and Nevis,Export,8/1/2020,4.717775
Saint Kitts and Nevis,Export,9/1/2020,4.640638
Saint Kitts and Nevis,Export,10/1/2020,7.052638
Saint Kitts and Nevis,Export,11/1/2020,7.417228
Saint Kitts and Nevis,Export,12/1/2020,9.834815
Saint Kitts and Nevis,Export,1/1/2021,5.766468
Saint Kitts and Nevis,Export,2/1/2021,2.013567
Saint Kitts and Nevis,Export,3/1/2021,4.127402
St. Pierre & Miquelon,Export,6/1/2020,0.364023
St. Pierre & Miquelon,Export,7/1/2020,0.005482
St. Pierre & Miquelon,Export,8/1/2020,1.46975
St. Pierre & Miquelon,Export,9/1/2020,0.007147
St. Pierre & Miquelon,Export,10/1/2020,0.00764
St. Pierre & Miquelon,Export,11/1/2020,0.04983
St. Pierre & Miquelon,Export,12/1/2020,0.00843
St. Pierre & Miquelon,Export,1/1/2021,0.003444
St. Pierre & Miquelon,Export,2/1/2021,0.00477
St. Pierre & Miquelon,Export,3/1/2021,0.291203
Netherlands Antilles,Export,6/1/2020,13.449589
Netherlands Antilles,Export,7/1/2020,5.453182
Netherlands Antilles,Export,8/1/2020,9.04951
Netherlands Antilles,Export,9/1/2020,4.429808
Netherlands Antilles,Export,10/1/2020,4.245167
Netherlands Antilles,Export,11/1/2020,6.781281
Netherlands Antilles,Export,12/1/2020,19.725253
Netherlands Antilles,Export,1/1/2021,9.930315
Netherlands Antilles,Export,2/1/2021,3.266441
Netherlands Antilles,Export,3/1/2021,5.52401
Other,Export,6/1/2020,3.264661
Other,Export,7/1/2020,4.854538
Other,Export,8/1/2020,2.960766
Other,Export,9/1/2020,3.71745
Other,Export,10/1/2020,5.552876
Other,Export,11/1/2020,7.227288
Other,Export,12/1/2020,3.903673
Other,Export,1/1/2021,10.167706
Other,Export,2/1/2021,5.098576
Other,Export,3/1/2021,9.246625
Canada,Export,6/1/2020,0.00001
Canada,Export,7/1/2020,30115.87762
Canada,Export,8/1/2020,29459.32777
Canada,Export,9/1/2020,30172.61455
Canada,Export,10/1/2020,26299.92938
Canada,Export,11/1/2020,31584.28459
Canada,Export,12/1/2020,28098.2264
Canada,Export,1/1/2021,25024.33285
Canada,Export,2/1/2021,22263.49335
Canada,Export,3/1/2021,23705.42754
United States,Export,6/1/2020,0.00001
United States,Export,7/1/2020,310035.7617
United States,Export,8/1/2020,314400.5892
United States,Export,9/1/2020,305002.342
United States,Export,10/1/2020,299341.442
United States,Export,11/1/2020,348832.3803
United States,Export,12/1/2020,306521.7346
United States,Export,1/1/2021,289649.2925
United States,Export,2/1/2021,235743.3122
United States,Export,3/1/2021,249330.2159
Greenland,Export,6/1/2020,0.1294
Greenland,Export,7/1/2020,0.683856
Greenland,Export,8/1/2020,0.303786
Greenland,Export,9/1/2020,6.033307
Greenland,Export,10/1/2020,1.230073
Greenland,Export,11/1/2020,0.187253
Greenland,Export,12/1/2020,0.849032
Greenland,Export,1/1/2021,0.101189
Greenland,Export,2/1/2021,0.688603
Greenland,Export,3/1/2021,0.243356
Bermuda,Export,6/1/2020,5.038174
Bermuda,Export,7/1/2020,31.056257
Bermuda,Export,8/1/2020,8.239926
Bermuda,Export,9/1/2020,51.538474
Bermuda,Export,10/1/2020,13.517546
Bermuda,Export,11/1/2020,32.780988
Bermuda,Export,12/1/2020,20.712223
Bermuda,Export,1/1/2021,69.316374
Bermuda,Export,2/1/2021,12.051232
Bermuda,Export,3/1/2021,17.320841
Other,Export,6/1/2020,0.210685
Other,Export,7/1/2020,0.252252
Other,Export,8/1/2020,0.333483
Other,Export,9/1/2020,0.573902
Other,Export,10/1/2020,0.346528
Other,Export,11/1/2020,0.665747
Other,Export,12/1/2020,0.349747
Other,Export,1/1/2021,0.439671
Other,Export,2/1/2021,0.244487
Other,Export,3/1/2021,0.510667
Australia,Export,6/1/2020,0.00001
Australia,Export,7/1/2020,33486.29866
Australia,Export,8/1/2020,31495.77285
Australia,Export,9/1/2020,33415.64079
Australia,Export,10/1/2020,35861.86978
Australia,Export,11/1/2020,38263.90909
Australia,Export,12/1/2020,37545.40672
Australia,Export,1/1/2021,30764.08631
Australia,Export,2/1/2021,31656.9337
Australia,Export,3/1/2021,28972.51814
Cook Islands,Export,6/1/2020,3.49975
Cook Islands,Export,7/1/2020,0.551733
Cook Islands,Export,8/1/2020,3.125587
Cook Islands,Export,9/1/2020,2.143578
Cook Islands,Export,10/1/2020,2.172251
Cook Islands,Export,11/1/2020,2.736773
Cook Islands,Export,12/1/2020,0.724742
Cook Islands,Export,1/1/2021,1.136776
Cook Islands,Export,2/1/2021,1.036859
Cook Islands,Export,3/1/2021,1.601006
Fiji,Export,6/1/2020,178.356689
Fiji,Export,7/1/2020,184.514905
Fiji,Export,8/1/2020,196.74139
Fiji,Export,9/1/2020,196.085793
Fiji,Export,10/1/2020,190.457317
Fiji,Export,11/1/2020,235.466989
Fiji,Export,12/1/2020,252.011017
Fiji,Export,1/1/2021,229.937966
Fiji,Export,2/1/2021,168.22464
Fiji,Export,3/1/2021,187.930663
Gambier Islands,Export,6/1/2020,0.000575
Gambier Islands,Export,7/1/2020,0.03154
Gambier Islands,Export,8/1/2020,0
Gambier Islands,Export,9/1/2020,0
Gambier Islands,Export,10/1/2020,0
Gambier Islands,Export,11/1/2020,0
Gambier Islands,Export,12/1/2020,0
Gambier Islands,Export,1/1/2021,0
Gambier Islands,Export,2/1/2021,0
Gambier Islands,Export,3/1/2021,0
Marquesas Islands,Export,6/1/2020,0.000756
Marquesas Islands,Export,7/1/2020,0
Marquesas Islands,Export,8/1/2020,0
Marquesas Islands,Export,9/1/2020,0
Marquesas Islands,Export,10/1/2020,0
Marquesas Islands,Export,11/1/2020,0
Marquesas Islands,Export,12/1/2020,0
Marquesas Islands,Export,1/1/2021,0
Marquesas Islands,Export,2/1/2021,0
Marquesas Islands,Export,3/1/2021,0
Nauru,Export,6/1/2020,0.359981
Nauru,Export,7/1/2020,0.974124
Nauru,Export,8/1/2020,2.407321
Nauru,Export,9/1/2020,0.92066
Nauru,Export,10/1/2020,1.045878
Nauru,Export,11/1/2020,0.231276
Nauru,Export,12/1/2020,4.423388
Nauru,Export,1/1/2021,2.64867
Nauru,Export,2/1/2021,0.786962
Nauru,Export,3/1/2021,4.952061
New Caledonia,Export,6/1/2020,63.69659
New Caledonia,Export,7/1/2020,72.150859
New Caledonia,Export,8/1/2020,69.571433
New Caledonia,Export,9/1/2020,76.906976
New Caledonia,Export,10/1/2020,75.850104
New Caledonia,Export,11/1/2020,105.196414
New Caledonia,Export,12/1/2020,83.355506
New Caledonia,Export,1/1/2021,88.493803
New Caledonia,Export,2/1/2021,39.609004
New Caledonia,Export,3/1/2021,54.44285
Vanuatu,Export,6/1/2020,54.064936
Vanuatu,Export,7/1/2020,49.472302
Vanuatu,Export,8/1/2020,46.118253
Vanuatu,Export,9/1/2020,50.783898
Vanuatu,Export,10/1/2020,47.257049
Vanuatu,Export,11/1/2020,55.633627
Vanuatu,Export,12/1/2020,43.122192
Vanuatu,Export,1/1/2021,44.423957
Vanuatu,Export,2/1/2021,25.730656
Vanuatu,Export,3/1/2021,27.66225
New Zealand,Export,6/1/2020,0.00001
New Zealand,Export,7/1/2020,3835.907145
New Zealand,Export,8/1/2020,3924.676965
New Zealand,Export,9/1/2020,4031.729537
New Zealand,Export,10/1/2020,4125.967913
New Zealand,Export,11/1/2020,4027.447947
New Zealand,Export,12/1/2020,4319.81911
New Zealand,Export,1/1/2021,4550.73699
New Zealand,Export,2/1/2021,3729.612644
New Zealand,Export,3/1/2021,3731.389387
Norfolk Islands,Export,6/1/2020,1.151356
Norfolk Islands,Export,7/1/2020,0.173952
Norfolk Islands,Export,8/1/2020,0.986646
Norfolk Islands,Export,9/1/2020,1.382734
Norfolk Islands,Export,10/1/2020,1.352758
Norfolk Islands,Export,11/1/2020,6.205667
Norfolk Islands,Export,12/1/2020,0.66596
Norfolk Islands,Export,1/1/2021,1.049025
Norfolk Islands,Export,2/1/2021,0.000214
Norfolk Islands,Export,3/1/2021,0.001345
Papua New Guinea,Export,6/1/2020,601.824532
Papua New Guinea,Export,7/1/2020,522.76954
Papua New Guinea,Export,8/1/2020,541.899783
Papua New Guinea,Export,9/1/2020,465.00323
Papua New Guinea,Export,10/1/2020,539.622472
Papua New Guinea,Export,11/1/2020,529.469038
Papua New Guinea,Export,12/1/2020,573.534888
Papua New Guinea,Export,1/1/2021,441.909179
Papua New Guinea,Export,2/1/2021,381.636023
Papua New Guinea,Export,3/1/2021,536.349669
Society Islands,Export,6/1/2020,0.257295
Society Islands,Export,7/1/2020,0.206558
Society Islands,Export,8/1/2020,0.373203
Society Islands,Export,9/1/2020,0.572831
Society Islands,Export,10/1/2020,0
Society Islands,Export,11/1/2020,0.206675
Society Islands,Export,12/1/2020,0.416692
Society Islands,Export,1/1/2021,0.206027
Society Islands,Export,2/1/2021,0.152403
Society Islands,Export,3/1/2021,0.840193
Solomon Islands,Export,6/1/2020,94.481814
Solomon Islands,Export,7/1/2020,75.041059
Solomon Islands,Export,8/1/2020,84.146921
Solomon Islands,Export,9/1/2020,81.272147
Solomon Islands,Export,10/1/2020,76.891066
Solomon Islands,Export,11/1/2020,82.473613
Solomon Islands,Export,12/1/2020,56.784164
Solomon Islands,Export,1/1/2021,75.162583
Solomon Islands,Export,2/1/2021,49.047582
Solomon Islands,Export,3/1/2021,56.520433
Tonga,Export,6/1/2020,15.706109
Tonga,Export,7/1/2020,20.343695
Tonga,Export,8/1/2020,21.942331
Tonga,Export,9/1/2020,27.290879
Tonga,Export,10/1/2020,20.409408
Tonga,Export,11/1/2020,25.113693
Tonga,Export,12/1/2020,23.970719
Tonga,Export,1/1/2021,29.487161
Tonga,Export,2/1/2021,13.076713
Tonga,Export,3/1/2021,16.398361
Tuamotu Islands,Export,6/1/2020,0.000912
Tuamotu Islands,Export,7/1/2020,0
Tuamotu Islands,Export,8/1/2020,0
Tuamotu Islands,Export,9/1/2020,0
Tuamotu Islands,Export,10/1/2020,0
Tuamotu Islands,Export,11/1/2020,0
Tuamotu Islands,Export,12/1/2020,0
Tuamotu Islands,Export,1/1/2021,0
Tuamotu Islands,Export,2/1/2021,0
Tuamotu Islands,Export,3/1/2021,0
Tubai Islands,Export,6/1/2020,0.001317
Tubai Islands,Export,7/1/2020,0
Tubai Islands,Export,8/1/2020,0
Tubai Islands,Export,9/1/2020,0
Tubai Islands,Export,10/1/2020,0
Tubai Islands,Export,11/1/2020,0
Tubai Islands,Export,12/1/2020,0
Tubai Islands,Export,1/1/2021,0.98634
Tubai Islands,Export,2/1/2021,0
Tubai Islands,Export,3/1/2021,0
Samoa,Export,6/1/2020,46.950796
Samoa,Export,7/1/2020,57.591379
Samoa,Export,8/1/2020,58.164089
Samoa,Export,9/1/2020,74.264545
Samoa,Export,10/1/2020,47.340802
Samoa,Export,11/1/2020,51.304852
Samoa,Export,12/1/2020,56.451581
Samoa,Export,1/1/2021,56.77201
Samoa,Export,2/1/2021,27.123467
Samoa,Export,3/1/2021,42.649846
Kiribati,Export,6/1/2020,13.434389
Kiribati,Export,7/1/2020,19.940729
Kiribati,Export,8/1/2020,14.367248
Kiribati,Export,9/1/2020,8.996588
Kiribati,Export,10/1/2020,9.77978
Kiribati,Export,11/1/2020,14.116278
Kiribati,Export,12/1/2020,25.293318
Kiribati,Export,1/1/2021,18.048323
Kiribati,Export,2/1/2021,8.724043
Kiribati,Export,3/1/2021,20.05052
Tuvalu,Export,6/1/2020,5.238963
Tuvalu,Export,7/1/2020,6.35784
Tuvalu,Export,8/1/2020,11.27279
Tuvalu,Export,9/1/2020,16.879914
Tuvalu,Export,10/1/2020,13.006068
Tuvalu,Export,11/1/2020,2.787427
Tuvalu,Export,12/1/2020,12.890552
Tuvalu,Export,1/1/2021,3.850993
Tuvalu,Export,2/1/2021,9.812521
Tuvalu,Export,3/1/2021,10.648213
Micronesia,Export,6/1/2020,13.63421
Micronesia,Export,7/1/2020,9.938937
Micronesia,Export,8/1/2020,10.499161
Micronesia,Export,9/1/2020,24.308408
Micronesia,Export,10/1/2020,11.1098
Micronesia,Export,11/1/2020,13.214341
Micronesia,Export,12/1/2020,5.312242
Micronesia,Export,1/1/2021,12.790324
Micronesia,Export,2/1/2021,5.007679
Micronesia,Export,3/1/2021,7.82836
Marshall Islands,Export,6/1/2020,1371.453139
Marshall Islands,Export,7/1/2020,3391.27719
Marshall Islands,Export,8/1/2020,2178.253093
Marshall Islands,Export,9/1/2020,2507.353362
Marshall Islands,Export,10/1/2020,1626.855037
Marshall Islands,Export,11/1/2020,1951.638996
Marshall Islands,Export,12/1/2020,1169.807015
Marshall Islands,Export,1/1/2021,1886.703688
Marshall Islands,Export,2/1/2021,1229.110782
Marshall Islands,Export,3/1/2021,2507.267608
Palau,Export,6/1/2020,7.474935
Palau,Export,7/1/2020,7.821117
Palau,Export,8/1/2020,15.813373
Palau,Export,9/1/2020,15.71328
Palau,Export,10/1/2020,13.407905
Palau,Export,11/1/2020,16.266711
Palau,Export,12/1/2020,34.313975
Palau,Export,1/1/2021,18.097928
Palau,Export,2/1/2021,16.593527
Palau,Export,3/1/2021,20.472382
French Polynesia,Export,6/1/2020,52.250443
French Polynesia,Export,7/1/2020,59.672082
French Polynesia,Export,8/1/2020,59.470556
French Polynesia,Export,9/1/2020,85.68703
French Polynesia,Export,10/1/2020,63.868035
French Polynesia,Export,11/1/2020,63.715785
French Polynesia,Export,12/1/2020,87.701787
French Polynesia,Export,1/1/2021,80.381923
French Polynesia,Export,2/1/2021,46.96312
French Polynesia,Export,3/1/2021,45.257822
Wallis & Futuna,Export,6/1/2020,0.476964
Wallis & Futuna,Export,7/1/2020,0.33824
Wallis & Futuna,Export,8/1/2020,1.262312
Wallis & Futuna,Export,9/1/2020,0.663508
Wallis & Futuna,Export,10/1/2020,0.331362
Wallis & Futuna,Export,11/1/2020,0.477849
Wallis & Futuna,Export,12/1/2020,0.487867
Wallis & Futuna,Export,1/1/2021,0.486642
Wallis & Futuna,Export,2/1/2021,0.234422
Wallis & Futuna,Export,3/1/2021,0.535633
Other,Export,6/1/2020,33.662807
Other,Export,7/1/2020,34.167611
Other,Export,8/1/2020,33.841251
Other,Export,9/1/2020,45.214129
Other,Export,10/1/2020,27.963088
Other,Export,11/1/2020,32.554821
Other,Export,12/1/2020,45.276046
Other,Export,1/1/2021,56.704704
Other,Export,2/1/2021,257.14201
Other,Export,3/1/2021,31.757247
Afghanistan,Import,6/1/2020,1.32673
Afghanistan,Import,7/1/2020,0.647384
Afghanistan,Import,8/1/2020,3.474223
Afghanistan,Import,9/1/2020,2.061965
Afghanistan,Import,10/1/2020,57.947856
Afghanistan,Import,11/1/2020,86.498552
Afghanistan,Import,12/1/2020,141.467931
Afghanistan,Import,1/1/2021,97.008531
Afghanistan,Import,2/1/2021,14.640205
Afghanistan,Import,3/1/2021,32.0843
Bahrain,Import,6/1/2020,33.074812
Bahrain,Import,7/1/2020,227.823577
Bahrain,Import,8/1/2020,257.457813
Bahrain,Import,9/1/2020,70.313932
Bahrain,Import,10/1/2020,58.210526
Bahrain,Import,11/1/2020,63.688224
Bahrain,Import,12/1/2020,24.638235
Bahrain,Import,1/1/2021,63.417687
Bahrain,Import,2/1/2021,29.288842
Bahrain,Import,3/1/2021,21.659168
Bangladesh,Import,6/1/2020,356.240029
Bangladesh,Import,7/1/2020,491.359637
Bangladesh,Import,8/1/2020,559.026439
Bangladesh,Import,9/1/2020,495.562196
Bangladesh,Import,10/1/2020,391.603678
Bangladesh,Import,11/1/2020,492.14685
Bangladesh,Import,12/1/2020,540.550968
Bangladesh,Import,1/1/2021,592.755015
Bangladesh,Import,2/1/2021,445.723677
Bangladesh,Import,3/1/2021,722.647154
Bhutan,Import,6/1/2020,0.084211
Bhutan,Import,7/1/2020,0.00831
Bhutan,Import,8/1/2020,0.016049
Bhutan,Import,9/1/2020,0.010761
Bhutan,Import,10/1/2020,0.015003
Bhutan,Import,11/1/2020,0.00812
Bhutan,Import,12/1/2020,0.018482
Bhutan,Import,1/1/2021,0.001389
Bhutan,Import,2/1/2021,0.000571
Bhutan,Import,3/1/2021,0.002127
Brunei,Import,6/1/2020,1035.792637
Brunei,Import,7/1/2020,1180.858172
Brunei,Import,8/1/2020,773.302629
Brunei,Import,9/1/2020,795.769623
Brunei,Import,10/1/2020,698.267734
Brunei,Import,11/1/2020,889.302595
Brunei,Import,12/1/2020,876.090288
Brunei,Import,1/1/2021,1177.595458
Brunei,Import,2/1/2021,576.54384
Brunei,Import,3/1/2021,1109.569445
Myanmar,Import,6/1/2020,3337.260301
Myanmar,Import,7/1/2020,3290.347328
Myanmar,Import,8/1/2020,3641.600962
Myanmar,Import,9/1/2020,4250.895435
Myanmar,Import,10/1/2020,3519.273184
Myanmar,Import,11/1/2020,3832.197425
Myanmar,Import,12/1/2020,4952.196448
Myanmar,Import,1/1/2021,4814.382043
Myanmar,Import,2/1/2021,3694.4749
Myanmar,Import,3/1/2021,5380.646341
Cambodia,Import,6/1/2020,702.403284
Cambodia,Import,7/1/2020,897.188662
Cambodia,Import,8/1/2020,816.208782
Cambodia,Import,9/1/2020,1112.400585
Cambodia,Import,10/1/2020,910.140853
Cambodia,Import,11/1/2020,1110.158615
Cambodia,Import,12/1/2020,1149.972158
Cambodia,Import,1/1/2021,1094.064713
Cambodia,Import,2/1/2021,726.286572
Cambodia,Import,3/1/2021,1498.750519
Cyprus,Import,6/1/2020,59.797326
Cyprus,Import,7/1/2020,27.230782
Cyprus,Import,8/1/2020,8.754665
Cyprus,Import,9/1/2020,6.380886
Cyprus,Import,10/1/2020,7.481361
Cyprus,Import,11/1/2020,8.76758
Cyprus,Import,12/1/2020,15.6947
Cyprus,Import,1/1/2021,19.410163
Cyprus,Import,2/1/2021,5.040338
Cyprus,Import,3/1/2021,24.396126
North Korea,Import,6/1/2020,64.863331
North Korea,Import,7/1/2020,56.529929
North Korea,Import,8/1/2020,45.962166
North Korea,Import,9/1/2020,13.338819
North Korea,Import,10/1/2020,9.627873
North Korea,Import,11/1/2020,7.565192
North Korea,Import,12/1/2020,10.63605
North Korea,Import,1/1/2021,9.680549
North Korea,Import,2/1/2021,11.350888
North Korea,Import,3/1/2021,8.462081
Hong Kong SAR (China),Import,6/1/2020,0.00001
Hong Kong SAR (China),Import,7/1/2020,3764.293614
Hong Kong SAR (China),Import,8/1/2020,4072.16437
Hong Kong SAR (China),Import,9/1/2020,6006.412735
Hong Kong SAR (China),Import,10/1/2020,3313.304687
Hong Kong SAR (China),Import,11/1/2020,4601.470822
Hong Kong SAR (China),Import,12/1/2020,6633.192062
Hong Kong SAR (China),Import,1/1/2021,3731.995789
Hong Kong SAR (China),Import,2/1/2021,1925.826734
Hong Kong SAR (China),Import,3/1/2021,4543.614959
India,Import,6/1/2020,0.00001
India,Import,7/1/2020,17177.86784
India,Import,8/1/2020,14793.91306
India,Import,9/1/2020,14612.82675
India,Import,10/1/2020,13366.59536
India,Import,11/1/2020,11222.68647
India,Import,12/1/2020,12560.24743
India,Import,1/1/2021,14429.85311
India,Import,2/1/2021,10964.78644
India,Import,3/1/2021,17064.31093
Indonesia,Import,6/1/2020,0.00001
Indonesia,Import,7/1/2020,20462.49281
Indonesia,Import,8/1/2020,21958.92822
Indonesia,Import,9/1/2020,23881.03064
Indonesia,Import,10/1/2020,19777.73499
Indonesia,Import,11/1/2020,23111.88907
Indonesia,Import,12/1/2020,28493.41746
Indonesia,Import,1/1/2021,27365.4302
Indonesia,Import,2/1/2021,22603.81728
Indonesia,Import,3/1/2021,30006.80835
Iran,Import,6/1/2020,2942.810788
Iran,Import,7/1/2020,2862.438212
Iran,Import,8/1/2020,2246.228195
Iran,Import,9/1/2020,4910.157079
Iran,Import,10/1/2020,4100.984514
Iran,Import,11/1/2020,3339.300002
Iran,Import,12/1/2020,4814.239815
Iran,Import,1/1/2021,3595.317387
Iran,Import,2/1/2021,2557.453461
Iran,Import,3/1/2021,3372.403418
Iraq,Import,6/1/2020,8809.060474
Iraq,Import,7/1/2020,10958.65237
Iraq,Import,8/1/2020,10254.00315
Iraq,Import,9/1/2020,8360.079681
Iraq,Import,10/1/2020,9701.283313
Iraq,Import,11/1/2020,10347.48197
Iraq,Import,12/1/2020,6473.992854
Iraq,Import,1/1/2021,10066.68843
Iraq,Import,2/1/2021,14869.63449
Iraq,Import,3/1/2021,10266.1612
Israel,Import,6/1/2020,3982.039177
Israel,Import,7/1/2020,4056.950999
Israel,Import,8/1/2020,3315.228896
Israel,Import,9/1/2020,4231.147581
Israel,Import,10/1/2020,3798.043967
Israel,Import,11/1/2020,3927.601407
Israel,Import,12/1/2020,3250.993583
Israel,Import,1/1/2021,3581.828354
Israel,Import,2/1/2021,2737.460203
Israel,Import,3/1/2021,3918.073472
Japan,Import,6/1/2020,0.00001
Japan,Import,7/1/2020,108735.3679
Japan,Import,8/1/2020,99212.12302
Japan,Import,9/1/2020,118967.8971
Japan,Import,10/1/2020,101668.1062
Japan,Import,11/1/2020,109794.7683
Japan,Import,12/1/2020,120671.3317
Japan,Import,1/1/2021,100409.8622
Japan,Import,2/1/2021,84502.895
Japan,Import,3/1/2021,124721.0648
Jordan,Import,6/1/2020,286.380426
Jordan,Import,7/1/2020,262.728866
Jordan,Import,8/1/2020,146.785684
Jordan,Import,9/1/2020,295.59241
Jordan,Import,10/1/2020,386.758024
Jordan,Import,11/1/2020,298.571017
Jordan,Import,12/1/2020,120.586757
Jordan,Import,1/1/2021,320.02088
Jordan,Import,2/1/2021,270.598244
Jordan,Import,3/1/2021,213.379366
Kuwait,Import,6/1/2020,5851.261214
Kuwait,Import,7/1/2020,5121.18479
Kuwait,Import,8/1/2020,7038.649185
Kuwait,Import,9/1/2020,4967.848721
Kuwait,Import,10/1/2020,6040.835675
Kuwait,Import,11/1/2020,5053.993939
Kuwait,Import,12/1/2020,7334.742032
Kuwait,Import,1/1/2021,5675.197189
Kuwait,Import,2/1/2021,6694.369951
Kuwait,Import,3/1/2021,8562.984633
Laos,Import,6/1/2020,914.74736
Laos,Import,7/1/2020,1117.3798
Laos,Import,8/1/2020,891.280391
Laos,Import,9/1/2020,1734.212305
Laos,Import,10/1/2020,1122.64804
Laos,Import,11/1/2020,1453.711138
Laos,Import,12/1/2020,1761.546487
Laos,Import,1/1/2021,1080.509992
Laos,Import,2/1/2021,1471.949273
Laos,Import,3/1/2021,1724.154671
Lebanon,Import,6/1/2020,13.995072
Lebanon,Import,7/1/2020,24.896094
Lebanon,Import,8/1/2020,21.497758
Lebanon,Import,9/1/2020,9.269727
Lebanon,Import,10/1/2020,14.272117
Lebanon,Import,11/1/2020,23.870589
Lebanon,Import,12/1/2020,21.180764
Lebanon,Import,1/1/2021,23.371422
Lebanon,Import,2/1/2021,16.345636
Lebanon,Import,3/1/2021,26.006925
Macau SAR (China),Import,6/1/2020,29.632467
Macau SAR (China),Import,7/1/2020,40.752908
Macau SAR (China),Import,8/1/2020,46.945496
Macau SAR (China),Import,9/1/2020,43.364314
Macau SAR (China),Import,10/1/2020,30.894761
Macau SAR (China),Import,11/1/2020,41.616306
Macau SAR (China),Import,12/1/2020,36.599668
Macau SAR (China),Import,1/1/2021,37.449037
Macau SAR (China),Import,2/1/2021,26.212835
Macau SAR (China),Import,3/1/2021,39.340377
Malaysia,Import,6/1/2020,0.00001
Malaysia,Import,7/1/2020,44513.41668
Malaysia,Import,8/1/2020,45434.48908
Malaysia,Import,9/1/2020,51503.01968
Malaysia,Import,10/1/2020,40310.1951
Malaysia,Import,11/1/2020,43985.16738
Malaysia,Import,12/1/2020,52713.43287
Malaysia,Import,1/1/2021,48690.10451
Malaysia,Import,2/1/2021,36851.81176
Malaysia,Import,3/1/2021,53869.57607
Maldives,Import,6/1/2020,0.19342
Maldives,Import,7/1/2020,9.139677
Maldives,Import,8/1/2020,0.087282
Maldives,Import,9/1/2020,0.099336
Maldives,Import,10/1/2020,23.396261
Maldives,Import,11/1/2020,0.102589
Maldives,Import,12/1/2020,0.077232
Maldives,Import,1/1/2021,0.060568
Maldives,Import,2/1/2021,12.467976
Maldives,Import,3/1/2021,14.37431
Mongolia,Import,6/1/2020,2961.638627
Mongolia,Import,7/1/2020,3114.109728
